stage,elapsed_us
scheduler.adapter_pop,79429.7
scheduler.enqueue_microbatch,6.613
scheduler.build_microbatch,16.938
scheduler.decode_pop,81779.4
scheduler.adapter_pop,82799
scheduler.enqueue_microbatch,6.286
scheduler.build_microbatch,18.998
scheduler.decode_pop,80043.7
scheduler.adapter_pop,80305.4
scheduler.enqueue_microbatch,5.684
scheduler.build_microbatch,11.457
scheduler.decode_pop,73820.8
scheduler.adapter_pop,72785.4
scheduler.enqueue_microbatch,11.326
scheduler.build_microbatch,18.958
scheduler.decode_pop,84583.5
scheduler.adapter_pop,83680.7
scheduler.enqueue_microbatch,6.726
scheduler.build_microbatch,15.497
scheduler.decode_pop,73764.5
scheduler.adapter_pop,73461
scheduler.enqueue_microbatch,6.153
scheduler.build_microbatch,17.926
scheduler.decode_pop,78589.9
scheduler.adapter_pop,78332.7
scheduler.enqueue_microbatch,4.142
scheduler.build_microbatch,11.699
scheduler.decode_pop,86157
scheduler.adapter_pop,86331.3
scheduler.enqueue_microbatch,5.15
scheduler.build_microbatch,11.092
scheduler.decode_pop,74813
scheduler.adapter_pop,75370
scheduler.enqueue_microbatch,4.993
scheduler.build_microbatch,13.277
scheduler.decode_pop,85702.2
scheduler.adapter_pop,86945.9
scheduler.enqueue_microbatch,11.457
scheduler.build_microbatch,24.022
scheduler.decode_pop,81069.2
scheduler.adapter_pop,80398.9
scheduler.enqueue_microbatch,6.963
scheduler.build_microbatch,15.229
scheduler.decode_pop,79874.5
scheduler.adapter_pop,79552.8
scheduler.enqueue_microbatch,11.83
scheduler.build_microbatch,19.979
scheduler.decode_pop,81309.2
scheduler.adapter_pop,79624.2
scheduler.enqueue_microbatch,6.753
scheduler.build_microbatch,15.899
scheduler.decode_pop,79400.6
scheduler.adapter_pop,78750
scheduler.enqueue_microbatch,6.217
scheduler.build_microbatch,15.899
scheduler.decode_pop,79327.3
scheduler.adapter_pop,80288.4
scheduler.enqueue_microbatch,6.239
scheduler.build_microbatch,15.06
scheduler.decode_pop,78226.9
scheduler.adapter_pop,79203.7
scheduler.enqueue_microbatch,9.892
scheduler.build_microbatch,22.895
scheduler.decode_pop,81525.3
scheduler.adapter_pop,82120.6
scheduler.enqueue_microbatch,11.413
scheduler.build_microbatch,24.904
scheduler.decode_pop,79646
scheduler.adapter_pop,79643.8
scheduler.enqueue_microbatch,7.36
scheduler.build_microbatch,14.052
scheduler.decode_pop,79238.9
scheduler.adapter_pop,77928.6
scheduler.enqueue_microbatch,13.105
scheduler.build_microbatch,25.74
scheduler.decode_pop,78992.4
scheduler.adapter_pop,78399.6
scheduler.enqueue_microbatch,6.648
scheduler.build_microbatch,14.645
scheduler.decode_pop,80171.3
scheduler.adapter_pop,80704.3
scheduler.enqueue_microbatch,10.83
scheduler.build_microbatch,23.884
scheduler.decode_pop,76046.1
scheduler.adapter_pop,75863.5
scheduler.enqueue_microbatch,6.188
scheduler.build_microbatch,13.97
scheduler.decode_pop,83794.2
scheduler.adapter_pop,84413.7
scheduler.enqueue_microbatch,5.813
scheduler.build_microbatch,16.424
scheduler.decode_pop,81723.6
scheduler.adapter_pop,82751.8
scheduler.enqueue_microbatch,7.454
scheduler.build_microbatch,19.233
scheduler.decode_pop,77877.1
scheduler.adapter_pop,78189
scheduler.enqueue_microbatch,7.449
scheduler.build_microbatch,14.468
scheduler.decode_pop,84381.1
scheduler.adapter_pop,84276.6
scheduler.enqueue_microbatch,6.286
scheduler.build_microbatch,17.403
scheduler.decode_pop,76923.2
scheduler.adapter_pop,77934.1
scheduler.enqueue_microbatch,6.816
scheduler.build_microbatch,14.952
scheduler.decode_pop,79084.1
scheduler.adapter_pop,77809.5
scheduler.enqueue_microbatch,11.176
scheduler.build_microbatch,24.262
scheduler.decode_pop,82726.8
scheduler.adapter_pop,83023.4
scheduler.enqueue_microbatch,11.354
scheduler.build_microbatch,23.053
scheduler.decode_pop,79060.7
scheduler.adapter_pop,79064.5
scheduler.enqueue_microbatch,6.216
scheduler.build_microbatch,13.554
scheduler.decode_pop,80840
scheduler.adapter_pop,78575.3
scheduler.enqueue_microbatch,10.537
scheduler.build_microbatch,23.81
scheduler.decode_pop,80417.7
scheduler.adapter_pop,81459
scheduler.enqueue_microbatch,15.087
scheduler.build_microbatch,23.39
scheduler.decode_pop,77396.2
scheduler.adapter_pop,76763.3
scheduler.enqueue_microbatch,11.497
scheduler.build_microbatch,24.222
scheduler.decode_pop,75810.4
scheduler.adapter_pop,76334.5
scheduler.enqueue_microbatch,14.475
scheduler.build_microbatch,28.96
scheduler.decode_pop,80467.1
scheduler.adapter_pop,82714
scheduler.enqueue_microbatch,7.339
scheduler.build_microbatch,16.389
scheduler.decode_pop,77190.4
scheduler.adapter_pop,77433.7
scheduler.enqueue_microbatch,5.88
scheduler.build_microbatch,13.828
scheduler.decode_pop,82223
scheduler.adapter_pop,82479.7
scheduler.enqueue_microbatch,7.626
scheduler.build_microbatch,12.812
scheduler.decode_pop,79557.3
scheduler.adapter_pop,78686.4
scheduler.enqueue_microbatch,6.62
scheduler.build_microbatch,14.788
scheduler.decode_pop,81222.1
scheduler.adapter_pop,79190
scheduler.enqueue_microbatch,11.022
scheduler.build_microbatch,23.442
scheduler.decode_pop,82418.2
scheduler.adapter_pop,82491.7
scheduler.enqueue_microbatch,6.256
scheduler.build_microbatch,17.124
scheduler.decode_pop,78112.9
scheduler.adapter_pop,77168.8
scheduler.enqueue_microbatch,8.631
scheduler.build_microbatch,17.431
scheduler.decode_pop,86969.9
scheduler.adapter_pop,86920.1
scheduler.enqueue_microbatch,6.244
scheduler.build_microbatch,19.247
scheduler.decode_pop,75951.2
scheduler.adapter_pop,78596.1
scheduler.enqueue_microbatch,6.739
scheduler.build_microbatch,12.98
scheduler.decode_pop,82636.7
scheduler.adapter_pop,81244.5
scheduler.enqueue_microbatch,5.807
scheduler.build_microbatch,16.194
scheduler.decode_pop,81199.8
scheduler.adapter_pop,82510.1
scheduler.enqueue_microbatch,11.37
scheduler.build_microbatch,18.351
scheduler.decode_pop,79317.1
scheduler.adapter_pop,79407.3
scheduler.enqueue_microbatch,10.93
scheduler.build_microbatch,27.525
scheduler.decode_pop,76882.1
scheduler.adapter_pop,74067.6
scheduler.enqueue_microbatch,6.015
scheduler.build_microbatch,14.395
scheduler.decode_pop,82725.3
scheduler.adapter_pop,84086.2
scheduler.enqueue_microbatch,12.021
scheduler.build_microbatch,24.66
scheduler.decode_pop,74615.1
scheduler.adapter_pop,73002.5
scheduler.enqueue_microbatch,9.943
scheduler.build_microbatch,21.812
scheduler.decode_pop,82997.7
scheduler.adapter_pop,83608.3
scheduler.enqueue_microbatch,8.832
scheduler.build_microbatch,21.393
scheduler.decode_pop,80376.1
scheduler.adapter_pop,81954
scheduler.enqueue_microbatch,4.337
scheduler.build_microbatch,8.864
scheduler.decode_pop,77875.8
scheduler.adapter_pop,77863.7
scheduler.enqueue_microbatch,7.252
scheduler.build_microbatch,16.472
scheduler.decode_pop,83843.1
scheduler.adapter_pop,83919.2
scheduler.enqueue_microbatch,5.099
scheduler.build_microbatch,11.969
scheduler.decode_pop,75303.9
scheduler.adapter_pop,75290
scheduler.enqueue_microbatch,7.454
scheduler.build_microbatch,13.243
scheduler.decode_pop,84943
scheduler.adapter_pop,84691.8
scheduler.enqueue_microbatch,5.711
scheduler.build_microbatch,14.522
scheduler.decode_pop,78839.2
scheduler.adapter_pop,78710.2
scheduler.enqueue_microbatch,7.417
scheduler.build_microbatch,15.579
scheduler.decode_pop,82610.1
scheduler.adapter_pop,82464.9
scheduler.enqueue_microbatch,11.958
scheduler.build_microbatch,19.919
scheduler.decode_pop,80633.7
scheduler.adapter_pop,79987.8
scheduler.enqueue_microbatch,3.178
scheduler.build_microbatch,8.514
scheduler.decode_pop,73796.9
scheduler.adapter_pop,73809.4
scheduler.enqueue_microbatch,9.067
scheduler.build_microbatch,16.262
scheduler.decode_pop,81581.7
scheduler.adapter_pop,81686.4
scheduler.enqueue_microbatch,6.701
scheduler.build_microbatch,31.593
scheduler.decode_pop,75939.7
scheduler.adapter_pop,76687.5
scheduler.enqueue_microbatch,10.921
scheduler.build_microbatch,19.379
scheduler.decode_pop,81806.9
scheduler.adapter_pop,81851
scheduler.enqueue_microbatch,10.964
scheduler.build_microbatch,42.255
scheduler.decode_pop,85398.9
scheduler.adapter_pop,86262.2
scheduler.enqueue_microbatch,7.268
scheduler.build_microbatch,21.156
scheduler.decode_pop,77957.9
scheduler.adapter_pop,77365.7
scheduler.enqueue_microbatch,5.799
scheduler.build_microbatch,11.512
scheduler.decode_pop,82017.3
scheduler.adapter_pop,81079.9
scheduler.enqueue_microbatch,11.255
scheduler.build_microbatch,22.447
scheduler.decode_pop,74050.8
scheduler.adapter_pop,73403.8
scheduler.enqueue_microbatch,11.695
scheduler.build_microbatch,24.983
scheduler.decode_pop,82917.6
scheduler.adapter_pop,81910.8
scheduler.enqueue_microbatch,12.137
scheduler.build_microbatch,26.731
scheduler.decode_pop,78223
scheduler.adapter_pop,79754.9
scheduler.enqueue_microbatch,10.514
scheduler.build_microbatch,24.8
scheduler.decode_pop,83122.9
scheduler.adapter_pop,85183.8
scheduler.enqueue_microbatch,6.131
scheduler.build_microbatch,13.788
scheduler.decode_pop,79941.7
scheduler.adapter_pop,80600.9
scheduler.enqueue_microbatch,11.134
scheduler.build_microbatch,24.382
scheduler.decode_pop,77979.4
scheduler.adapter_pop,78458.5
scheduler.enqueue_microbatch,5.566
scheduler.build_microbatch,15.684
scheduler.decode_pop,82149.9
scheduler.adapter_pop,80202.7
scheduler.enqueue_microbatch,12.324
scheduler.build_microbatch,46.21
scheduler.decode_pop,77585.9
scheduler.adapter_pop,77440.8
scheduler.enqueue_microbatch,6.741
scheduler.build_microbatch,16.461
scheduler.decode_pop,86129.9
scheduler.adapter_pop,86406.1
scheduler.enqueue_microbatch,12.344
scheduler.build_microbatch,25.755
scheduler.decode_pop,77776.7
scheduler.adapter_pop,78316.5
scheduler.enqueue_microbatch,5.904
scheduler.build_microbatch,16.733
scheduler.decode_pop,80088.4
scheduler.adapter_pop,80441.6
scheduler.enqueue_microbatch,6.717
scheduler.build_microbatch,18.561
scheduler.decode_pop,79597.6
scheduler.adapter_pop,78227.9
scheduler.enqueue_microbatch,5.854
scheduler.build_microbatch,14.873
scheduler.decode_pop,77543.8
scheduler.adapter_pop,78160.8
scheduler.enqueue_microbatch,6.836
scheduler.build_microbatch,15.402
scheduler.decode_pop,80697.8
scheduler.adapter_pop,80400.8
scheduler.enqueue_microbatch,6.664
scheduler.build_microbatch,16.029
scheduler.decode_pop,77948.3
scheduler.adapter_pop,79345.4
scheduler.enqueue_microbatch,7.47
scheduler.build_microbatch,16.558
scheduler.decode_pop,78249.8
scheduler.adapter_pop,79569.4
scheduler.enqueue_microbatch,11.367
scheduler.build_microbatch,20.135
scheduler.decode_pop,81588.3
scheduler.adapter_pop,79362
scheduler.enqueue_microbatch,7.919
scheduler.build_microbatch,21.801
scheduler.decode_pop,80491
scheduler.adapter_pop,80785.1
scheduler.enqueue_microbatch,11.173
scheduler.build_microbatch,23.932
scheduler.decode_pop,82500
scheduler.adapter_pop,81138.1
scheduler.enqueue_microbatch,9.92
scheduler.build_microbatch,23.83
scheduler.decode_pop,80329.7
scheduler.adapter_pop,80341.1
scheduler.enqueue_microbatch,5.57
scheduler.build_microbatch,15.575
scheduler.decode_pop,76995.3
scheduler.adapter_pop,78607.2
scheduler.enqueue_microbatch,6.704
scheduler.build_microbatch,15.45
scheduler.decode_pop,75444.4
scheduler.adapter_pop,74824.4
scheduler.enqueue_microbatch,11.095
scheduler.build_microbatch,21.258
scheduler.decode_pop,80715.7
scheduler.adapter_pop,81697.3
scheduler.enqueue_microbatch,10.229
scheduler.build_microbatch,20.52
scheduler.decode_pop,78878
scheduler.adapter_pop,78575
scheduler.enqueue_microbatch,24.71
scheduler.build_microbatch,38.165
scheduler.decode_pop,82537.5
scheduler.adapter_pop,82474.2
scheduler.enqueue_microbatch,10.029
scheduler.build_microbatch,23.439
scheduler.decode_pop,81786.4
scheduler.adapter_pop,80665.3
scheduler.enqueue_microbatch,6.323
scheduler.build_microbatch,19.506
scheduler.decode_pop,77022.4
scheduler.adapter_pop,76320.7
scheduler.enqueue_microbatch,11.424
scheduler.build_microbatch,24.791
scheduler.decode_pop,83014.8
scheduler.adapter_pop,83957
scheduler.enqueue_microbatch,6.954
scheduler.build_microbatch,20.302
scheduler.decode_pop,74773.9
scheduler.adapter_pop,75741.8
scheduler.enqueue_microbatch,6.13
scheduler.build_microbatch,17.726
scheduler.decode_pop,83746.1
scheduler.adapter_pop,84867.6
scheduler.enqueue_microbatch,7.172
scheduler.build_microbatch,14.467
scheduler.decode_pop,82389.1
scheduler.adapter_pop,82339.4
scheduler.enqueue_microbatch,5.707
scheduler.build_microbatch,15.7
scheduler.decode_pop,77697.8
scheduler.adapter_pop,77647.6
scheduler.enqueue_microbatch,11.721
scheduler.build_microbatch,22.958
scheduler.decode_pop,85456.5
scheduler.adapter_pop,84050.8
scheduler.enqueue_microbatch,4.748
scheduler.build_microbatch,14.616
scheduler.decode_pop,75493
scheduler.adapter_pop,76670.2
scheduler.enqueue_microbatch,10.395
scheduler.build_microbatch,22.169
scheduler.decode_pop,81880
scheduler.adapter_pop,82341.6
scheduler.enqueue_microbatch,11.171
scheduler.build_microbatch,21.401
scheduler.decode_pop,81735.1
scheduler.adapter_pop,79238.8
scheduler.enqueue_microbatch,11.401
scheduler.build_microbatch,23.013
scheduler.decode_pop,79893.2
scheduler.adapter_pop,80024.4
scheduler.enqueue_microbatch,6.289
scheduler.build_microbatch,15.293
scheduler.decode_pop,82338.2
scheduler.adapter_pop,80103.2
scheduler.enqueue_microbatch,5.474
scheduler.build_microbatch,10.933
scheduler.decode_pop,73289.9
scheduler.adapter_pop,73215.3
scheduler.enqueue_microbatch,6.001
scheduler.build_microbatch,36.443
scheduler.decode_pop,81786
scheduler.adapter_pop,83656.5
scheduler.enqueue_microbatch,6.886
scheduler.build_microbatch,18.881
scheduler.decode_pop,78061.8
scheduler.adapter_pop,78570.3
scheduler.enqueue_microbatch,4.066
scheduler.build_microbatch,9.625
scheduler.decode_pop,81478.6
scheduler.adapter_pop,80910
scheduler.enqueue_microbatch,5.435
scheduler.build_microbatch,15.228
scheduler.decode_pop,80792.5
scheduler.adapter_pop,81389.6
scheduler.enqueue_microbatch,6.182
scheduler.build_microbatch,10.311
scheduler.decode_pop,78645.1
scheduler.adapter_pop,77118.7
scheduler.enqueue_microbatch,7.584
scheduler.build_microbatch,12.618
scheduler.decode_pop,77606.7
scheduler.adapter_pop,77016.5
scheduler.enqueue_microbatch,6.327
scheduler.build_microbatch,11.286
scheduler.decode_pop,80081.3
scheduler.adapter_pop,80017.7
scheduler.enqueue_microbatch,6.118
scheduler.build_microbatch,19.243
scheduler.decode_pop,81904
scheduler.adapter_pop,81921.6
scheduler.enqueue_microbatch,6.411
scheduler.build_microbatch,19.535
scheduler.decode_pop,82175.8
scheduler.adapter_pop,84318
scheduler.enqueue_microbatch,7.5
scheduler.build_microbatch,13.281
scheduler.decode_pop,84425
scheduler.adapter_pop,83055.3
scheduler.enqueue_microbatch,4.157
scheduler.build_microbatch,11.932
scheduler.decode_pop,79469.1
scheduler.adapter_pop,79759.7
scheduler.enqueue_microbatch,4.56
scheduler.build_microbatch,8.505
scheduler.decode_pop,76095.7
scheduler.adapter_pop,74203.4
scheduler.enqueue_microbatch,3.087
scheduler.build_microbatch,11.041
scheduler.decode_pop,80617.4
scheduler.adapter_pop,79056.7
scheduler.enqueue_microbatch,6.591
scheduler.build_microbatch,32.066
scheduler.decode_pop,77016.6
scheduler.adapter_pop,77535.4
scheduler.enqueue_microbatch,4.343
scheduler.build_microbatch,8.252
scheduler.decode_pop,79230.9
scheduler.adapter_pop,79038.9
scheduler.enqueue_microbatch,5.494
scheduler.build_microbatch,12.085
scheduler.decode_pop,86898.6
scheduler.adapter_pop,87677.9
scheduler.enqueue_microbatch,5.746
scheduler.build_microbatch,11.828
scheduler.decode_pop,74158.8
scheduler.adapter_pop,73201.4
scheduler.enqueue_microbatch,3.806
scheduler.build_microbatch,9.988
scheduler.decode_pop,77600.2
scheduler.adapter_pop,77272.7
scheduler.enqueue_microbatch,3.507
scheduler.build_microbatch,7.725
scheduler.decode_pop,80173.2
scheduler.adapter_pop,79905.7
scheduler.enqueue_microbatch,4.367
scheduler.build_microbatch,8.907
scheduler.decode_pop,75059.4
scheduler.adapter_pop,74179.2
scheduler.enqueue_microbatch,4.141
scheduler.build_microbatch,7.987
scheduler.decode_pop,81574.5
scheduler.adapter_pop,82443.1
scheduler.enqueue_microbatch,3.914
scheduler.build_microbatch,7.417
scheduler.decode_pop,85081.4
scheduler.adapter_pop,86390
scheduler.enqueue_microbatch,2.992
scheduler.build_microbatch,7.454
scheduler.decode_pop,79855.3
scheduler.adapter_pop,80132
scheduler.enqueue_microbatch,4.121
scheduler.build_microbatch,8.833
scheduler.decode_pop,77177.6
scheduler.adapter_pop,77324.8
scheduler.enqueue_microbatch,3.776
scheduler.build_microbatch,8.209
scheduler.decode_pop,80525.1
scheduler.adapter_pop,79649.2
scheduler.enqueue_microbatch,3.118
scheduler.build_microbatch,7.07
scheduler.decode_pop,76901.8
scheduler.adapter_pop,76993.1
scheduler.enqueue_microbatch,5.683
scheduler.build_microbatch,11.82
scheduler.decode_pop,81564.1
scheduler.adapter_pop,83077.5
scheduler.enqueue_microbatch,4.176
scheduler.build_microbatch,8.617
scheduler.decode_pop,82023.2
scheduler.adapter_pop,81927.8
scheduler.enqueue_microbatch,5.038
scheduler.build_microbatch,11.291
scheduler.decode_pop,79512.5
scheduler.adapter_pop,79605.3
scheduler.enqueue_microbatch,5.536
scheduler.build_microbatch,11.481
scheduler.decode_pop,83843.1
scheduler.adapter_pop,82493.6
scheduler.enqueue_microbatch,2.967
scheduler.build_microbatch,7.506
scheduler.decode_pop,79985.2
scheduler.adapter_pop,78516.9
scheduler.enqueue_microbatch,4.193
scheduler.build_microbatch,9.753
scheduler.decode_pop,80174.9
scheduler.adapter_pop,80205.8
scheduler.enqueue_microbatch,4.162
scheduler.build_microbatch,8.264
scheduler.decode_pop,76063.8
scheduler.adapter_pop,75788.5
scheduler.enqueue_microbatch,2.975
scheduler.build_microbatch,9.043
scheduler.decode_pop,77941
scheduler.adapter_pop,78079.3
scheduler.enqueue_microbatch,3.936
scheduler.build_microbatch,9.536
scheduler.decode_pop,78709.4
scheduler.adapter_pop,78813.3
scheduler.enqueue_microbatch,4.038
scheduler.build_microbatch,9.459
scheduler.decode_pop,78046.1
scheduler.adapter_pop,78302.8
scheduler.enqueue_microbatch,5.392
scheduler.build_microbatch,11.698
scheduler.decode_pop,86044.5
scheduler.adapter_pop,86634.7
scheduler.enqueue_microbatch,3.782
scheduler.build_microbatch,6.371
scheduler.decode_pop,79896.4
scheduler.adapter_pop,80582.5
scheduler.enqueue_microbatch,4.401
scheduler.build_microbatch,19.563
scheduler.decode_pop,78174.1
scheduler.adapter_pop,78304.2
scheduler.enqueue_microbatch,3.608
scheduler.build_microbatch,8.264
scheduler.decode_pop,81570.4
scheduler.adapter_pop,81452.3
scheduler.enqueue_microbatch,4.352
scheduler.build_microbatch,17.644
scheduler.decode_pop,79864.8
scheduler.adapter_pop,79842.5
scheduler.enqueue_microbatch,5.021
scheduler.build_microbatch,8.389
scheduler.decode_pop,80225.6
scheduler.adapter_pop,79509.1
scheduler.enqueue_microbatch,4.063
scheduler.build_microbatch,10.398
scheduler.decode_pop,80651.1
scheduler.adapter_pop,81926.1
